,PCNTNM,NAME,PPHONE,PCNTY,PCNTY22,P_INDIAN,P_ASIAN,P_PACIFIC,P_HISP,P_WHITE,P_BLACK,P_TR,STTCH_RT,State,ZIP,RELIG,ORIENT
9856,FORT BEND,MEMORIAL MONTESSORI SCHOOL,2812389626.0,157,15748,0.0,0.0,0.0,50.0,0.0,50.0,0.0,1.0,TX,77479,3,30
9857,TOM GREEN,JOY SCHOOL,3259471638.0,451,45148,0.0,0.0,0.0,0.0,100.0,0.0,0.0,16.666666667,TX,76904,2,5
9858,GRAYSON,MONTESSORI ACADEMY OF NORTH TEXAS,9038933500.0,181,18148,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,TX,75090,2,29
9859,DALLAS,OAK CREST PRIVATE SCHOOL,2144835400.0,113,11348,0.0,40.476190476,2.380952381,14.285714286,33.333333333,9.5238095238,0.0,6.0869565217,TX,75006,3,30
9860,COLLIN,PEBBLECREEK MONTESSORI,9729083797.0,85,8548,0.0,23.529411765,0.0,14.705882353,26.470588235,11.764705882,23.529411765,5.6666666667,TX,75025,3,30
9861,HARRIS,PRIMROSE SCHOOL AT SUMMERWOOD,2014546000.0,201,20148,0.0,6.25,0.0,25.0,31.25,37.5,0.0,8.0,TX,77044,3,30
9862,DENTON,PRIMROSE SCHOOL OF CASTLE HILLS,9728992273.0,121,12148,0.0,46.153846154,0.0,0.0,30.769230769,23.076923077,0.0,0.5,TX,75010,3,30
9863,TARRANT,PRIMROSE SCHOOL OF GRAPEVINE COLLEYVILLE,8174160404.0,439,43948,8.3333333333,8.3333333333,0.0,0.0,66.666666667,16.666666667,0.0,12.0,TX,76051,3,30
9864,HARRIS,PRIMOSE SCHOOL OF ATASCOCITO,2818126361.0,201,20148,0.0,0.0,0.0,23.076923077,46.153846154,30.769230769,0.0,6.5,TX,77346,3,30
9865,COLLIN,PRIMROSE SCHOOL OF LAKEHILL,9726684300.0,85,8548,0.0,0.0,0.0,30.769230769,61.538461538,7.6923076923,0.0,13.0,TX,75034,3,30
9866,DALLAS,PRIMROSE SCHOOL OF LAS COLINAS,9728311000.0,113,11348,0.0,83.636363636,0.0,16.363636364,0.0,0.0,0.0,110.0,TX,75039,2,29
9867,TARRANT,PRIMROSE SCHOOL OF PARKWOOD HILL,8172815322.0,439,43948,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,TX,76137,3,30
9868,DALLAS,PRIMROSE SCHOOL OF ROWLETT,9724632655.0,113,11348,0.0,0.0,0.0,53.333333333,33.333333333,13.333333333,0.0,7.5,TX,75089,3,30
9869,COLLIN,PRIMROSE SCHOOL OF STONE BROOKE,9725296863.0,85,8548,0.0,0.0,17.647058824,17.647058824,52.941176471,5.8823529412,5.8823529412,17.0,TX,75071,3,30
9870,COLLIN,PRIMROSE SCHOOL OF WEST ALLEN,9723598805.0,85,8548,0.0,40.0,0.0,0.0,50.0,10.0,0.0,10.0,TX,75013,3,30
9871,DALLAS,SPANISH SCHOOLHOUSE,9724621100.0,113,11348,0.0,0.0,0.0,75.0,25.0,0.0,0.0,4.0,TX,75019,3,30
9872,TARRANT,STEPPING STONES ACADEMY,8175624600.0,439,43948,0.0,0.0,0.0,14.285714286,85.714285714,0.0,0.0,7.0,TX,76244,2,8
9873,BEXAR,SUBURBAN SCHOOL,2106960213.0,29,2948,0.0,0.0,0.0,50.0,50.0,0.0,0.0,6.0,TX,78240,3,30
9874,GREGG,THE PREP SCHOOL,9037580320.0,183,18348,0.0,0.0,0.0,7.1428571429,92.857142857,0.0,0.0,4.0,TX,75601,2,13
9875,HARRIS,FIRST BAPTIST ACADEMY,2814202740.0,201,20148,0.0,3.9473684211,0.0,23.684210526,61.842105263,10.526315789,0.0,9.0476190476,TX,77521,2,5
9876,COLLIN,WHITE DOVE MONTESSORI SCHOOL,9729790086.0,85,8548,0.0,80.0,0.0,0.0,20.0,0.0,0.0,5.0,TX,75025,3,30
9877,SALT LAKE,BELL CANYON MONTESSORI SCHOOL,8015711515.0,35,3549,0.0,10.526315789,0.0,21.052631579,57.894736842,0.0,10.526315789,6.3333333333,UT,84092,3,30
9878,SALT LAKE,DANCING MOOSE MONTESSORI SCHOOL,8019680100.0,35,3549,1.724137931,15.517241379,0.0,18.965517241,62.068965517,0.0,1.724137931,9.8305084746,UT,84120,3,30
9879,SALT LAKE,MOUNT OLYMPUS CHRISTIAN CHILD DEVELOPMENT CENTER,8014241420.0,35,3549,0.0,16.666666667,0.0,0.0,83.333333333,0.0,0.0,12.0,UT,84124,2,8
9880,SALT LAKE,SMALL WORLD CHILD CARE,8019691553.0,35,3549,0.0,0.0,5.0,15.0,80.0,0.0,0.0,18.181818182,UT,84119,3,30
9881,ORANGE,MARBELLA MONTESSORI,9496613355.0,59,5906,0.0,0.0,0.0,6.6666666667,93.333333333,0.0,0.0,7.5,CA,92675,3,30
9882,SAN BENITO,HOLLISTER MONTESSORI SCHOOL,8316303038.0,69,6906,0.0,40.0,40.0,0.0,20.0,0.0,0.0,5.0,CA,95023,3,30
9883,OSCEOLA,PLEASANT HILL ACADEMY,4079441378.0,97,9712,0.0,0.0,0.0,69.879518072,30.120481928,0.0,0.0,11.857142857,FL,34758,2,4
9884,BREVARD,RISING STARS ACADEMY,3212594944.0,9,912,0.0,3.7037037037,0.0,11.111111111,70.37037037,14.814814815,0.0,4.6551724138,FL,32935,2,8
9885,FULTON,THE ATLANTA ACADEMY,6784616102.0,121,12113,0.0,7.619047619,0.0,11.746031746,61.587301587,8.5714285714,10.476190476,8.1818181818,GA,30076,3,30
9886,DEKALB,THE HIRSCH ACADEMY,4043789706.0,89,8913,0.0,4.7619047619,0.0,14.285714286,38.095238095,28.571428571,14.285714286,2.6923076923,GA,30030,3,30
9887,MARION,A CHILDREN'S HABITAT MONTESSORI SCHOOL,3177265584.0,97,9718,0.0,0.0,0.0,0.0,100.0,0.0,0.0,10.0,IN,46260,3,30
9888,YORK,MAPLESTONE,2074772829.0,31,3123,0.0,0.0,0.0,11.764705882,82.352941176,5.8823529412,0.0,4.25,ME,4001,3,30
9889,DAKOTA,PEACEFUL HEIGHTS MONTESSORI SCHOOL & CHILD CARE,6514511498.0,37,3727,0.0,0.0,0.0,0.0,33.333333333,33.333333333,33.333333333,0.652173913,MN,55118,3,30
9890,VALENCIA,CANON CHRISTIAN ACADEMY,5059176697.0,61,6135,0.0,2.2831050228,0.0,89.9543379,0.0,0.0,7.7625570776,10.528846154,NM,87002,2,8
9891,WASHINGTON,AGIA SOPHIA ACADEMY,5036414600.0,67,6741,0.0,0.0,0.0,3.0303030303,93.939393939,3.0303030303,0.0,16.5,OR,97006,2,16
9892,MULTNOMAH,VILLAGE FREE SCHOOL,5037883935.0,51,5141,1.5873015873,6.3492063492,0.0,0.0,88.888888889,3.1746031746,0.0,10.677966102,OR,97212,3,30
9893,RICHLAND,HARMONY SCHOOL,8037871899.0,79,7945,0.0,0.0,0.0,11.111111111,77.777777778,11.111111111,0.0,2.7692307692,SC,29204,3,30
9894,ANDERSON,TEMPLE CHRISTIAN ACADEMY,8642261259.0,7,745,0.0,0.0,0.0,4.0,91.333333333,3.3333333333,1.3333333333,9.8039215686,SC,29625,2,5
9895,TRAVIS,ACE ACADEMY,5122064070.0,453,45348,0.0,9.2307692308,0.0,6.1538461538,67.692307692,6.1538461538,10.769230769,4.0372670807,TX,78756,3,30
9896,BRAZORIA,ANGLETON CHRISTIAN SCHOOL,9798643842.0,39,3948,0.0,0.0,0.0,32.31292517,63.945578231,3.7414965986,0.0,9.8,TX,77515,2,5
9897,RANDALL,CENTRAL BAPTIST CHRISTIAN ACADEMY,8063721464.0,381,38148,0.0,0.0,0.0,11.111111111,88.888888889,0.0,0.0,3.6,TX,79110,2,5
9898,EL PASO,SHILOH CHRISTIAN ACADEMY,9155921909.0,141,14148,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.5,TX,79907,2,8
9899,GREGG,NEW LIFE CHRISTIAN SCHOOL,9034456884.0,183,18348,0.0,3.3333333333,0.0,50.0,43.333333333,3.3333333333,0.0,6.0,TX,75605,2,8
9900,TARRANT,NORTHSTAR SCHOOL,8174785852.0,439,43948,0.0,6.8965517241,0.0,20.689655172,31.034482759,20.689655172,20.689655172,3.2584269663,TX,76017,3,30
9901,VIRGINIA BEACH,TIDEWATER CLASSICAL ACADEMY,7574053680.0,810,81051,0.0,1.5384615385,0.0,0.0,93.846153846,1.5384615385,3.0769230769,65.0,VA,23453,2,5
9902,KITSAP,THE COTTAGE MONTESSORI SCHOOL,3606921055.0,35,3553,0.0,0.0,0.0,10.0,80.0,10.0,0.0,2.5,WA,98311,3,30
9903,MOBILE,SAFE HAVEN CHRISTIAN ACADEMY,2514587241.0,97,9701,0.0,0.0,0.0,0.0,9.0909090909,90.909090909,0.0,3.6666666667,AL,36610,2,8
9904,NAVAJO,MOUNTAIN CHRISTIAN SCHOOL,9285371050.0,17,1704,12.264150943,0.0,0.0,0.0,82.075471698,0.9433962264,4.7169811321,10.291262136,AZ,85901,2,8
9905,SAN DIEGO,PEPPERTREE MONTESSORI,7609401931.0,73,7306,0.0,0.0,0.0,37.5,37.5,0.0,25.0,8.0,CA,92057,3,30
9906,MAUI,CARDEN ACADEMY OF MAUI,8085736651.0,9,915,2.5,24.375,16.875,10.0,45.0,1.25,0.0,10.38961039,HI,96768,3,30
9907,MONTGOMERY,THE SIENA SCHOOL,3012443602.0,31,3124,1.3422818792,6.0402684564,0.0,4.6979865772,62.416107383,12.080536913,13.422818792,4.5426829268,MD,20901,3,30
9908,RAMSEY,LIBERTY CLASSICAL ACADEMY,6517722777.0,123,12327,0.303030303,0.0,3.3333333333,1.2121212121,84.545454545,3.6363636364,6.9696969697,8.8235294118,MN,55110,2,8
9909,CLARK,HENDERSON INTERNATIONAL SCHOOL,7028182120.0,3,332,0.3787878788,6.0606060606,0.0,9.4696969697,70.454545455,4.1666666667,9.4696969697,6.9473684211,NV,89052,3,30
9910,ROCKINGHAM,SPRING HILL SCHOOL,5408287212.0,165,16551,0.0,0.0,0.0,0.0,100.0,0.0,0.0,21.5,VA,22812,2,24
9911,KNOX,STANFORD EISENBERG KNOXVILLE JEWISH DAY SCHOOL,8657199911.0,93,9347,0.0,0.0,0.0,0.0,98.113207547,0.0,1.8867924528,7.1621621622,TN,37939,2,18
9912,HARRIS,KINGWOOD MONTESSORI SCHOOL,2815481452.0,201,20148,0.0,2.1276595745,0.0,31.914893617,57.446808511,8.5106382979,0.0,5.2222222222,TX,77345,3,30
9913,DALLAS,WESLEY PREP,2147069568.0,113,11348,0.4854368932,2.9126213592,0.0,13.106796117,82.038834951,0.0,1.4563106796,7.4909090909,TX,75220,2,25
9914,LOUDOUN,BEAN TREE LEARNING,5712233110.0,107,10751,0.0,9.0909090909,0.0,9.0909090909,81.818181818,0.0,0.0,11.0,VA,20147,3,30
9915,HARRISONBURG,MINNICK SCHOOL-HARRISONBURG,5404371814.0,660,66051,0.0,0.0,0.0,10.714285714,71.428571429,10.714285714,7.1428571429,5.6,VA,22802,3,30
9916,WYTHE,MINNICK SCHOOL - WYTHEVILLE CAMPUS,2762288088.0,197,19751,0.0,0.0,0.0,0.0,83.720930233,9.3023255814,6.976744186,3.9090909091,VA,24382,3,30
9917,RICHMOND,SEVEN HILLS SCHOOL,8043296300.0,760,76051,0.0,9.2105263158,0.0,2.6315789474,76.315789474,7.8947368421,3.9473684211,6.3333333333,VA,23220,3,30
9918,ALAMEDA,TILDEN PREPARATORY SCHOOL,5105255506.0,1,106,0.0,10.989010989,0.0,8.7912087912,72.527472527,1.0989010989,6.5934065934,2.2693266833,CA,94706,3,30
9919,PALM BEACH,BOCA RATON CHRISTIAN SCHOOL,5613912727.0,99,9912,0.8130081301,1.4634146341,0.162601626,26.991869919,54.471544715,7.3170731707,8.7804878049,12.449392713,FL,33432,2,8
9920,ALLEN,BLACKHAWK CHRISTIAN SCHOOL,2604937470.0,3,318,0.0,3.8106235566,0.0,3.8106235566,82.909930716,5.4272517321,4.0415704388,18.270042194,IN,46815,2,8
9921,BUTLER,AQUINAS CATHOLIC ELEMENTARY SCHOOL,4023673669.0,23,2331,0.0,0.0,0.0,2.1621621622,97.837837838,0.0,0.0,13.214285714,NE,68632,1,1
9922,MONROE,NOTRE DAME JR/SR HIGH SCHOOL,5704210466.0,89,8942,0.0,6.4655172414,0.0,10.775862069,52.586206897,14.224137931,15.948275862,9.6666666667,PA,18301,1,1
9923,JEFFERSON,ALLAN COTT SCHOOL,2059692880.0,73,7301,0.0,0.0,0.0,4.1666666667,64.583333333,31.25,0.0,8.0,AL,35242,3,30
9924,MOBILE,PRICHARD PREPARATORY SCHOOL,2513807220.0,97,9701,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.25,AL,36612,3,30
9925,CULLMAN,CULLMAN CHRISTIAN SCHOOL,2567340734.0,43,4301,0.0,1.1111111111,0.0,0.0,97.222222222,0.5555555556,1.1111111111,11.25,AL,35055,2,8
9926,AUTAUGA,FIRST PRESBYTERIAN KINDERGARTEN,3344913411.0,1,101,0.0,9.0909090909,0.0,0.0,81.818181818,0.0,9.0909090909,10.0,AL,36067,2,27
9927,JEFFERSON,HARVEST CHRISTIAN SCHOOL,2054970883.0,73,7301,0.0,2.380952381,0.0,2.380952381,95.238095238,0.0,0.0,9.3333333333,AL,35023,2,5
9928,JEFFERSON,MCELWAIN CHRISTIAN ACADEMY,2059604649.0,73,7301,0.0,0.0,0.0,0.0,93.333333333,6.6666666667,0.0,3.6585365854,AL,35213,2,5
9929,MONTGOMERY,MONTGOMERY CHRISTIAN SCHOOL,3343861749.0,101,10101,0.0,0.0,0.0,20.454545455,19.318181818,57.954545455,2.2727272727,12.571428571,AL,36111,2,8
9930,JEFFERSON,MT PILGRIM CHRISTIAN ACADEMY,2057805096.0,73,7301,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9.512195122,AL,35064,2,5
9931,BARBOUR,PARKVIEW CHRISTIAN SCHOOL,3346874449.0,5,501,0.0,0.0,0.0,7.4468085106,74.468085106,13.829787234,4.2553191489,11.75,AL,36027,2,5
9932,MADISON,THE PINNACLE SCHOOL,2565189998.0,89,8901,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,AL,35816,3,30
9933,SHELBY,RIVERCHASE UNITED METHODIST DAY SCHOOL,2056131016.0,117,11701,0.0,0.0,0.0,4.5454545455,68.181818182,13.636363636,13.636363636,11.0,AL,35244,2,25
9934,ANCHORAGE,BIRCHWOOD CHRISTIAN SCHOOL,9076882228.0,20,2002,9.7345132743,0.8849557522,1.7699115044,5.7522123894,81.415929204,0.4424778761,0.0,12.988505747,AK,99567,2,29
9935,MARICOPA,AHWATUKEE FOOTHILLS MONTESSORI,4807593810.0,13,1304,0.0,22.222222222,0.0,0.0,66.666666667,11.111111111,0.0,1.0,AZ,85048,3,30
9936,MOHAVE,CENTENNIAL ACADEMY,9288752203.0,15,1504,5.5555555556,0.0,0.0,0.0,94.444444444,0.0,0.0,3.9130434783,AZ,86021,2,19
9937,MARICOPA,NORTH VALLEY CHRISTAIN ACADEMY,6235513454.0,13,1304,0.6681514477,2.2271714922,1.1135857461,6.9042316258,82.628062361,2.4498886414,4.008908686,17.888446215,AZ,85085,2,20
9938,PINAL,FLORENCE BAPTIST ACADEMY,5208681728.0,21,2104,0.0,0.0,0.0,20.0,76.666666667,3.3333333333,0.0,6.0,AZ,85132,2,8
9939,MARICOPA,GATEWAY ACADEMY,4809981071.0,13,1304,0.0,1.9417475728,0.9708737864,6.7961165049,89.32038835,0.9708737864,0.0,5.15,AZ,85028,3,30
9940,PIMA,NORTHMINSTER CHRISTIAN SCHOOL,5203272321.0,19,1904,0.0,0.0,0.0,40.0,40.0,20.0,0.0,5.0,AZ,85719,2,27
9941,MARICOPA,WEST VALLEY CHRISTAIN SCHOOL,6232342100.0,13,1304,2.0325203252,1.2195121951,0.0,20.731707317,62.195121951,1.6260162602,12.195121951,11.549295775,AZ,85338,2,8
9942,MARICOPA,QUALITY INTERACTIVE MONTESSORI SCHOOL,4805955280.0,13,1304,0.0,1.7857142857,0.0,7.1428571429,89.285714286,1.7857142857,0.0,10.181818182,AZ,85331,3,30
9943,MARICOPA,CROSS CHRISTIAN ACADEMY,6235562230.0,13,1304,1.5384615385,1.5384615385,0.0,29.230769231,58.461538462,6.1538461538,3.0769230769,13.0,AZ,85374,2,5
9944,MARICOPA,VILLE DE MARIE ACADEMY,4809479441.0,13,1304,1.8018018018,2.7027027027,2.7027027027,4.5045045045,78.378378378,1.8018018018,8.1081081081,14.230769231,AZ,85251,1,1
9945,MARICOPA,VISION CHRISTIAN ACADEMY,1623396752.0,13,1304,0.0,5.8823529412,0.0,50.0,44.117647059,0.0,0.0,4.5945945946,AZ,85307,2,5
9946,HEMPSTEAD,GARRETT MEMORIAL CHRISTIAN SCHOOL,8707773256.0,57,5705,0.6711409396,0.0,0.0,4.6979865772,87.919463087,4.6979865772,2.0134228188,16.021505376,AR,71802,2,5
9947,BENTON,PROVIDENCE CLASSICAL CHRISTIAN ACADEMY,4792368237.0,7,705,0.78125,1.3671875,0.1953125,2.1484375,91.40625,1.5625,2.5390625,14.504249292,AR,72745,2,8
9948,LAFAYETTE,"SOUTH ARKANSAS CHRISTIAN SCHOOL, INC",1870921505.0,73,7305,2.380952381,0.0,0.0,7.1428571429,80.952380952,9.5238095238,0.0,5.6,AR,71845,2,5
9949,ALAMEDA,ANCHOR EDUCATION,5103006290.0,1,106,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.5,CA,94577,3,30
9950,SONOMA,ANOVA CENTER FOR EDUCATION SONOMA COUNTY,7075270183.0,97,9706,7.9545454545,1.1363636364,0.0,9.0909090909,73.863636364,4.5454545455,3.4090909091,6.3309352518,CA,95403,3,30
9951,LOS ANGELES,ARK CHRISTIAN ACADEMY,6262878321.0,37,3706,0.0,95.0,0.0,2.5,0.0,0.0,2.5,13.333333333,CA,91775,2,8
9952,FRESNO,CHARLIE KEYAN ARMENIAN COMMUNITY SCHOOL,5593231955.0,19,1906,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.8571428571,CA,93612,2,8
9953,SAN MATEO,THE AVALON ACADEMY,6507779133.0,81,8106,0.0,21.052631579,0.0,5.2631578947,52.631578947,0.0,21.052631579,3.8,CA,94010,3,30
9954,ALAMEDA,BAYHILL HIGH SCHOOL,5109840599.0,1,106,1.2195121951,8.5365853659,0.0,13.414634146,57.317073171,14.634146341,4.8780487805,5.4666666667,CA,94709,3,30
9955,SAN DIEGO,BEREAN BIBLE BAPTIST ACADEMY,6197375902.0,73,7306,0.0,22.580645161,0.0,74.193548387,3.2258064516,0.0,0.0,3.6470588235,CA,91910,2,5
9956,SACRAMENTO,BERGAMO MONTESSORI SCHOOL,9163991900.0,67,6706,0.0,22.857142857,0.0,2.8571428571,65.714285714,7.1428571429,1.4285714286,11.666666667,CA,95831,3,30
9957,SAN DIEGO,THE CAMBRIDGE SCHOOL,8584843488.0,73,7306,0.0,42.896174863,1.0928961749,3.2786885246,36.338797814,1.912568306,14.480874317,7.2475247525,CA,92129,2,8
9958,SAN DIEGO,CATHEDRAL CATHOLIC HIGH SCHOOL,8585234000.0,73,7306,0.1240694789,5.0868486352,4.0322580645,13.275434243,50.620347395,1.4267990074,25.434243176,15.711500975,CA,92130,1,1
9959,SANTA CLARA,CENTRO ARMONIA SCHOOL,4086093383.0,85,8506,0.0,16.666666667,0.0,58.333333333,25.0,0.0,0.0,6.3157894737,CA,95054,3,30
9960,SANTA CLARA,CHAMPION SCHOOL,4089738696.0,85,8506,0.0,96.078431373,0.0,0.0,1.9607843137,1.9607843137,0.0,10.967741935,CA,95014,3,30
9961,SAN DIEGO,ACES 2020 LLC DBA: ACES ACADEMY,6195495835.0,73,7306,0.0,25.0,0.0,25.0,33.333333333,16.666666667,0.0,6.0,CA,92103,3,30
9962,SAN MATEO,STANFORD ONLINE HIGH SCHOOL,6507219422.0,81,8106,0.2214839424,37.763012182,0.0,5.3156146179,37.098560354,2.4363233666,17.165005537,12.104557641,CA,94063,3,30
9963,SAN BERNARDINO,FAITH ACADEMY LAKE ARROWHEAD,9093379341.0,71,7106,0.0,0.0,0.0,0.0,100.0,0.0,0.0,14.0,CA,92352,2,8
9964,SONOMA,THE HEALDSBURG SCHOOL,7074334846.0,97,9706,0.0,0.0,0.0,8.4905660377,0.0,91.509433962,0.0,7.9104477612,CA,95448,3,30
9965,SAN DIEGO,LEARNING ACADEMY,6199380933.0,73,7306,2.9411764706,2.9411764706,0.0,11.764705882,79.411764706,2.9411764706,0.0,11.333333333,CA,92040,3,30
9966,SANTA CLARA,LEGACY CHRISTIAN SCHOOL,4082255976.0,85,8506,0.0,19.791666667,3.125,19.270833333,36.979166667,5.2083333333,15.625,14.65648855,CA,95123,2,8
9967,SANTA CLARA,LIVING WISDOM SCHOOL OF PALO ALTO,6504628150.0,85,8506,0.0,55.555555556,0.0,5.5555555556,29.166666667,0.0,9.7222222222,6.9902912621,CA,94306,3,30
9968,SAN JOAQUIN,LODI CHRISTIAN SCHOOL,2093687627.0,77,7706,0.0,2.6548672566,1.7699115044,10.17699115,84.513274336,0.4424778761,0.4424778761,28.25,CA,95220,2,8
9969,SAN DIEGO,MATER DEI CATHOLIC HIGH SCHOOL,6194232121.0,73,7306,0.5785920926,12.150433944,2.5072324012,59.112825458,8.1967213115,4.6287367406,12.825458052,17.636054422,CA,91913,1,1
9970,ORANGE,MINARET ACADEMY,7145336273.0,59,5906,0.0,34.463276836,0.0,0.5649717514,53.672316384,1.1299435028,10.169491525,6.1034482759,CA,92806,2,17
9971,ALAMEDA,MONTESSORI SCHOOL AT FIVE CANYONS,5105813729.0,1,106,0.0,33.333333333,0.0,33.333333333,16.666666667,0.0,16.666666667,6.0,CA,94552,3,30
9972,SAN DIEGO,PACIFIC RIDGE SCHOOL,7604489836.0,73,7306,0.1572327044,0.0,3.3018867925,3.1446540881,67.767295597,7.0754716981,18.553459119,8.0201765448,CA,92009,3,30
9973,SISKIYOU,PEDRO VALLEY SCHOOL,9165486732.0,93,9306,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4.2105263158,CA,96134,3,30
9974,RIVERSIDE,PROMISE CHRISTIAN PRESCHOOL,9516008201.0,65,6506,0.0,0.0,0.0,0.0,71.428571429,21.428571429,7.1428571429,7.0,CA,92562,2,20
9975,SANTA BARBARA,PROVIDENCE SCHOOL,8059624400.0,83,8306,0.0,1.2244897959,0.4081632653,16.326530612,69.795918367,2.4489795918,9.7959183673,7.1014492754,CA,93103,2,8
9976,LOS ANGELES,ONE SCHOOL GLOBAL,3106620902.0,37,3706,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.4,CA,90045,2,6
9977,RIVERSIDE,SOUTH HILLS ACADEMY,9517344455.0,65,6506,0.0,11.428571429,2.8571428571,14.285714286,48.571428571,17.142857143,5.7142857143,5.0,CA,92882,2,8
9978,SANTA CLARA,SPECTRUM CENTER-SAN JOSE,4082812435.0,85,8506,0.0,4.6511627907,4.6511627907,34.88372093,25.581395349,13.953488372,16.279069767,7.1666666667,CA,95125,3,30
9979,SANTA CLARA,TRUST MONTESSORI SCHOOL,4087259116.0,85,8506,0.0,84.210526316,0.0,0.0,0.0,0.0,15.789473684,11.515151515,CA,95129,3,30
9980,PLACER,UNITED AUBURN INDIAN COMMUNITY TRIBAL SCHOOL,5308832345.0,61,6106,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3489932886,CA,95603,3,30
9981,RIVERSIDE,VAN AVERY PREP,9515063123.0,65,6506,14.285714286,11.463844797,3.8800705467,14.991181658,46.384479718,8.9947089947,0.0,18.9,CA,92592,3,30
9982,PLACER,SIERRA FOOTHILLS ACADEMY,9162592790.0,61,6106,0.0,10.526315789,2.6315789474,10.526315789,60.526315789,15.789473684,0.0,7.6,CA,95650,3,30
9983,RIVERSIDE,XAVIER COLLEGE PREPARATORY HIGH SCHOOL,7606013900.0,65,6506,2.1466905188,4.6511627907,0.0,31.127012522,39.355992844,2.3255813953,20.393559928,10.017921147,CA,92211,1,1
9984,DENVER,CHILDRENS GARDEN MONTESSORI,3033220972.0,31,3108,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,CO,80206,3,30
9985,DENVER,ESCUELA DE GUADALUPE,3039648456.0,31,3108,0.0,0.0,0.0,82.631578947,12.105263158,1.0526315789,4.2105263158,17.272727273,CO,80204,1,1
9986,DENVER,HOPE CENTER,3033884801.0,31,3108,0.0,0.0,0.0,12.5,12.5,75.0,0.0,8.0,CO,80205,3,30
9987,EL PASO,HOPE MONTESSORI ACADEMY,7198864900.0,41,4108,0.0,50.0,0.0,10.0,10.0,20.0,10.0,17.24137931,CO,80831,3,30
9988,MESA,LANDMARK BAPTIST SCHOOL,9702437016.0,77,7708,0.0,0.0,0.0,16.483516484,81.318681319,2.1978021978,0.0,9.2857142857,CO,81501,2,5
9989,BOULDER,TRANSITIONAL SCHOOL,3037766841.0,13,1308,0.0,0.0,0.0,23.076923077,61.538461538,15.384615385,0.0,13.0,CO,80502,2,9
9990,GRAND,MOUNTAIN VALLEY CHRISTIAN ACADEMY,9707249604.0,49,4908,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0,CO,80459,2,29
9991,PUEBLO,PUEBLO WEST CHRISTIAN ACADEMY,7196472868.0,101,10108,0.0,0.0,0.0,10.204081633,79.591836735,4.0816326531,6.1224489796,12.25,CO,81007,2,8
9992,DOUGLAS,RENAISSANCE MONTESSORI ACADEMY,3038406119.0,35,3508,0.0,5.0,0.0,10.0,85.0,0.0,0.0,1.6806722689,CO,80134,3,30
9993,DENVER,ST ELIZABETH'S SCHOOL,3033224209.0,31,3108,0.0,0.0,0.0,10.144927536,52.173913043,26.086956522,11.594202899,10.78125,CO,80220,2,14
9994,DOUGLAS,VALOR CHRISTIAN HIGH SCHOOL,3034713000.0,35,3508,0.3333333333,4.0,0.9166666667,4.75,84.833333333,2.0,3.1666666667,15.384615385,CO,80126,2,8
9995,NEW HAVEN,HAMDEN HALL COUNTRY DAY SCHOOL,2037522602.0,9,909,0.0,9.6322241681,1.4010507881,6.1295971979,61.996497373,10.332749562,10.507880911,7.789904502,CT,6517,2,8
9996,NEW CASTLE,"HARVEST CHRISTAIN ACADEMY, WILMINGTON",3022767581.0,3,310,0.0,0.0,0.0,22.727272727,30.303030303,30.303030303,16.666666667,4.8175182482,DE,19805,2,8
9997,NEW CASTLE,LIMESTONE HILLS DAY SCHOOL,3022399041.0,3,310,0.0,16.666666667,0.0,0.0,66.666666667,16.666666667,0.0,0.5825242718,DE,19808,3,30
9998,NEW CASTLE,URBAN PROMISE SCHOOL,3024255502.0,3,310,0.0,0.0,0.0,2.0,2.0,92.0,4.0,6.25,DE,19802,2,29
9999,DISTRICT OF COLUMBIA,BISHOP JOHN T WALKER SCHOOL FOR BOYS,2026781515.0,1,111,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7.3958333333,DC,20020,2,14
10000,HAMILTON,ACHIEVER'S CHRISTIAN ACADEMY,3868553171.0,47,4712,0.0,0.0,0.0,88.888888889,0.0,11.111111111,0.0,2.25,FL,32053,2,26
10001,GLADES,AGAPE CHRISTIAN ACADEMY,8639460521.0,43,4312,0.0,0.0,3.5714285714,51.785714286,35.714285714,8.9285714286,0.0,10.0,FL,33471,2,8
10002,VOLUSIA,ALDERSGATE ACADEMY,3866684774.0,127,12712,0.0,0.0,0.0,100.0,0.0,0.0,0.0,15.0,FL,32725,3,30
10003,MIAMI-DADE,AMERICAN CHRISTIAN SCHOOL & ART CENTER,3058276544.0,86,8612,0.0,0.0,0.0,94.897959184,0.0,5.1020408163,0.0,8.6725663717,FL,33016,2,8
